timestamp_ms,baro_temp_k,baro_pressure_pa,imu_acceleration_x_mss,imu_acceleration_y_mss,imu_acceleration_z_mss
"982,624",282.144,"93,918",-0.109375,0.070313,-1.328125
"982,640",282.144,"93,894",-0.101563,0.015625,-1.367188
"982,655",282.150,"93,902",-0.109375,0.023438,-1.320313
"982,671",282.150,"93,902",-0.195313,0.007813,-1.273438
"982,686",282.144,"93,901",-0.140625,0.062500,-1.289063
"982,702",282.150,"93,885",-0.312500,-0.007813,-1.257813
"982,717",282.156,"93,886",-0.203125,-0.023438,-1.289063
"982,732",282.144,"93,860",-0.101563,-0.070313,-1.273438
"982,748",282.150,"93,856",-0.164063,0.046875,-1.273438
"982,763",282.150,"93,868",-0.179688,0.015625,-1.250000
"982,779",282.150,"93,868",-0.046875,0.062500,-1.289063
"982,794",282.150,"93,845",-0.078125,0.054688,-1.304688
"982,810",282.150,"93,863",-0.250000,0.148438,-1.164063
"982,825",282.150,"93,822",-0.078125,-0.054688,-1.195313
"982,841",282.144,"93,849",-0.062500,0.054688,-1.195313
"982,856",282.144,"93,815",-0.179688,0.093750,-1.234375
"982,871",282.156,"93,818",-0.218750,0.054688,-1.140625
"982,887",282.139,"93,814",-0.164063,0.078125,-1.210938
"982,902",282.150,"93,834",-0.156250,0.046875,-1.132813
"982,918",282.144,"93,787",-0.093750,0.031250,-1.218750
"982,933",282.150,"93,793",-0.093750,0.023438,-1.195313
"982,949",282.144,"93,781",-0.132813,0.046875,-1.117188
"982,964",282.156,"93,806",-0.203125,0.093750,-1.140625
"982,980",282.144,"93,787",-0.023438,0.039063,-1.117188
"982,995",282.144,"93,781",-0.070313,0.070313,-1.101563
"983,010",282.156,"93,778",-0.070313,-0.039063,-1.164063
"983,026",282.156,"93,761",-0.101563,-0.039063,-1.148438
"983,041",282.150,"93,759",-0.140625,0.039063,-1.156250
"983,057",282.144,"93,746",-0.148438,0.015625,-1.093750
"983,072",282.144,"93,747",-0.046875,0.023438,-1.085938
"983,088",282.150,"93,742",-0.101563,0.000000,-1.101563
"983,103",282.144,"93,752",-0.039063,0.054688,-1.078125
"983,119",282.139,"93,740",-0.156250,0.093750,-1.070313
"983,134",282.144,"93,718",-0.171875,0.054688,-1.148438
"983,149",282.150,"93,725",-0.210938,0.046875,-1.031250
"983,165",282.150,"93,731",-0.257813,0.015625,-1.039063
"983,180",282.144,"93,729",-0.132813,0.109375,-1.078125
"983,196",282.144,"93,707",-0.203125,0.054688,-1.078125
"983,211",282.144,"93,717",-0.164063,0.101563,-1.046875
"983,227",282.150,"93,696",-0.226563,0.023438,-0.992188
"983,242",282.150,"93,708",-0.203125,0.000000,-1.046875
"983,258",282.150,"93,673",-0.171875,-0.015625,-0.992188
"983,273",282.144,"93,689",-0.187500,0.000000,-0.976563
"983,289",282.150,"93,702",-0.171875,0.078125,-0.984375
"983,304",282.144,"93,678",-0.117188,0.031250,-1.023438
"983,319",282.139,"93,659",-0.132813,0.117188,-1.046875
"983,335",282.144,"93,678",-0.132813,0.046875,-0.976563
"983,350",282.144,"93,655",-0.171875,0.039063,-1.007813
"983,366",282.144,"93,660",-0.195313,0.148438,-0.937500
"983,381",282.139,"93,642",-0.117188,0.117188,-0.953125
"983,397",282.144,"93,633",-0.195313,0.062500,-0.953125
"983,412",282.150,"93,662",-0.125000,0.054688,-0.929688
"983,428",282.150,"93,628",-0.148438,0.070313,-0.929688
"983,443",282.139,"93,637",-0.171875,0.046875,-0.984375
"983,458",282.144,"93,638",-0.007813,0.015625,-0.929688
"983,474",282.156,"93,641",-0.109375,0.078125,-0.929688
"983,489",282.139,"93,620",-0.195313,0.046875,-0.914063
"983,505",282.139,"93,620",-0.132813,0.007813,-0.875000
"983,520",282.150,"93,628",-0.023438,0.015625,-0.953125
"983,536",282.150,"93,616",-0.078125,0.085938,-0.906250
"983,551",282.144,"93,603",-0.171875,0.109375,-0.914063
"983,567",282.144,"93,603",-0.109375,0.078125,-0.867188
"983,582",282.139,"93,589",-0.187500,0.117188,-0.914063
"983,597",282.144,"93,598",-0.171875,0.054688,-0.921875
"983,613",282.150,"93,594",-0.015625,0.039063,-0.906250
"983,628",282.144,"93,603",-0.070313,0.062500,-0.875000
"983,644",282.144,"93,598",-0.093750,0.046875,-0.898438
"983,659",282.144,"93,570",-0.164063,0.078125,-0.882813
"983,675",282.139,"93,561",-0.101563,0.078125,-0.867188
"983,690",282.139,"93,585",-0.117188,0.101563,-0.828125
"983,706",282.150,"93,565",-0.140625,0.062500,-0.867188
"983,721",282.144,"93,558",-0.171875,0.062500,-0.835938
"983,736",282.144,"93,576",-0.062500,0.054688,-0.835938
"983,752",282.144,"93,541",-0.109375,0.093750,-0.804688
"983,767",282.139,"93,545",-0.101563,0.031250,-0.835938
"983,783",282.139,"93,557",-0.140625,0.015625,-0.820313
"983,798",282.144,"93,524",-0.117188,0.078125,-0.859375
"983,814",282.139,"93,533",-0.156250,0.101563,-0.781250
"983,829",282.144,"93,541",-0.156250,0.085938,-0.773438
"983,845",282.144,"93,506",-0.132813,0.023438,-0.773438
"983,860",282.144,"93,524",-0.171875,0.039063,-0.757813
"983,876",282.139,"93,517",-0.164063,0.085938,-0.789063
"983,891",282.139,"93,523",-0.140625,0.046875,-0.804688
"983,906",282.144,"93,524",-0.179688,0.117188,-0.773438
"983,922",282.144,"93,513",-0.156250,0.046875,-0.781250
"983,937",282.139,"93,511",-0.117188,0.085938,-0.804688
"983,953",282.139,"93,504",-0.164063,0.054688,-0.734375
"983,968",282.139,"93,487",-0.179688,0.046875,-0.742188
"983,984",282.139,"93,494",-0.218750,0.156250,-0.828125
"983,999",282.139,"93,471",-0.171875,0.140625,-0.726563
"984,015",282.144,"93,478",-0.312500,0.085938,-0.710938
"984,030",282.139,"93,465",-0.250000,0.085938,-0.734375
"984,045",282.139,"93,499",-0.242188,0.054688,-0.750000
"984,061",282.139,"93,488",-0.257813,0.078125,-0.718750
"984,076",282.144,"93,473",-0.242188,0.078125,-0.726563
"984,092",282.139,"93,487",-0.242188,0.109375,-0.703125
"984,107",282.144,"93,478",-0.234375,0.093750,-0.710938
"984,123",282.139,"93,448",-0.164063,0.046875,-0.726563
"984,138",282.139,"93,459",-0.148438,0.062500,-0.750000
"984,154",282.139,"93,441",-0.203125,0.109375,-0.687500
"984,169",282.139,"93,471",-0.148438,0.101563,-0.703125
"984,184",282.144,"93,461",-0.148438,0.039063,-0.664063
"984,200",282.133,"93,457",-0.156250,0.039063,-0.679688
"984,215",282.144,"93,426",-0.187500,0.054688,-0.671875
"984,231",282.139,"93,441",-0.164063,0.039063,-0.671875
"984,246",282.139,"93,454",-0.242188,0.093750,-0.679688
"984,262",282.139,"93,437",-0.171875,0.031250,-0.640625
"984,277",282.139,"93,465",-0.125000,0.093750,-0.687500
"984,293",282.139,"93,420",-0.132813,0.031250,-0.617188
"984,308",282.139,"93,420",-0.148438,0.070313,-0.656250
"984,323",282.139,"93,425",-0.164063,0.062500,-0.625000
"984,339",282.139,"93,414",-0.164063,0.109375,-0.617188
"984,354",282.139,"93,419",-0.171875,0.031250,-0.671875
"984,370",282.139,"93,424",-0.156250,0.023438,-0.648438
"984,385",282.139,"93,390",-0.140625,0.054688,-0.632813
"984,401",282.144,"93,410",-0.250000,0.078125,-0.648438
"984,416",282.139,"93,396",-0.140625,0.046875,-0.617188
"984,432",282.139,"93,419",-0.171875,0.062500,-0.679688
"984,447",282.139,"93,414",-0.171875,0.007813,-0.687500
"984,463",282.133,"93,395",-0.109375,0.054688,-0.617188
"984,478",282.150,"93,399",-0.171875,0.039063,-0.617188
"984,493",282.133,"93,388",-0.148438,0.039063,-0.671875
"984,509",282.139,"93,401",-0.148438,0.046875,-0.648438
"984,524",282.133,"93,395",-0.132813,0.054688,-0.578125
"984,540",282.139,"93,395",-0.171875,0.070313,-0.593750
"984,555",282.139,"93,391",-0.148438,0.023438,-0.578125
"984,571",282.139,"93,390",-0.171875,0.101563,-0.585938
"984,586",282.128,"93,370",-0.125000,0.046875,-0.601563
"984,602",282.139,"93,373",-0.132813,0.031250,-0.609375
"984,617",282.139,"93,380",-0.171875,0.015625,-0.585938
"984,632",282.139,"93,368",-0.109375,0.046875,-0.570313
"984,648",282.133,"93,360",-0.140625,0.046875,-0.632813
"984,663",282.139,"93,378",-0.156250,0.062500,-0.562500
"984,679",282.139,"93,338",-0.148438,0.039063,-0.531250
"984,694",282.139,"93,363",-0.171875,0.046875,-0.601563
"984,710",282.139,"93,368",-0.171875,0.054688,-0.578125
"984,725",282.139,"93,374",-0.140625,0.054688,-0.578125
"984,741",282.139,"93,344",-0.187500,0.062500,-0.593750
"984,756",282.139,"93,356",-0.164063,0.046875,-0.570313
"984,771",282.128,"93,347",-0.218750,0.078125,-0.632813
"984,787",282.133,"93,348",-0.226563,0.078125,-0.570313
"984,802",282.139,"93,338",-0.203125,0.078125,-0.523438
"984,818",282.139,"93,344",-0.156250,0.046875,-0.609375
"984,833",282.139,"93,333",-0.218750,0.093750,-0.554688
"984,849",282.133,"93,331",-0.179688,0.031250,-0.515625
"984,864",282.139,"93,338",-0.218750,0.062500,-0.539063
"984,880",282.133,"93,337",-0.203125,0.070313,-0.554688
"984,895",282.133,"93,320",-0.281250,0.046875,-0.570313
"984,910",282.139,"93,338",-0.210938,0.078125,-0.554688
"984,926",282.144,"93,329",-0.226563,0.101563,-0.507813
"984,941",282.128,"93,313",-0.242188,0.070313,-0.539063
"984,957",282.139,"93,328",-0.203125,0.054688,-0.531250
"984,972",282.139,"93,328",-0.132813,0.085938,-0.523438
"984,988",282.139,"93,321",-0.203125,0.078125,-0.507813
"985,003",282.133,"93,326",-0.179688,0.062500,-0.492188
"985,019",282.139,"93,315",-0.156250,0.109375,-0.539063
"985,034",282.139,"93,310",-0.203125,0.078125,-0.570313
"985,049",282.139,"93,315",-0.195313,0.078125,-0.539063
"985,064",282.139,"93,306",-0.195313,0.085938,-0.515625
"985,079",282.139,"93,304",-0.195313,0.085938,-0.515625
"985,095",282.139,"93,305",-0.226563,0.085938,-0.492188
"985,110",282.139,"93,311",-0.203125,0.093750,-0.515625
"985,126",282.139,"93,300",-0.203125,0.078125,-0.539063
"985,141",282.139,"93,304",-0.210938,0.093750,-0.539063
"985,157",282.133,"93,303",-0.234375,0.101563,-0.515625
"985,172",282.133,"93,308",-0.250000,0.070313,-0.476563
"985,188",282.139,"93,304",-0.164063,0.101563,-0.484375
"985,203",282.139,"93,288",-0.265625,0.078125,-0.500000
"985,218",282.139,"93,270",-0.234375,0.117188,-0.492188
"985,234",282.139,"93,299",-0.304688,0.062500,-0.492188
"985,249",282.139,"93,289",-0.250000,0.109375,-0.484375
"985,265",282.139,"93,275",-0.250000,0.093750,-0.492188
"985,280",282.133,"93,303",-0.250000,0.093750,-0.515625
"985,296",282.139,"93,298",-0.257813,0.101563,-0.484375
"985,311",282.139,"93,281",-0.281250,0.125000,-0.500000
"985,327",282.139,"93,270",-0.312500,0.093750,-0.476563
"985,342",282.133,"93,280",-0.281250,0.093750,-0.515625
"985,357",282.139,"93,270",-0.273438,0.109375,-0.492188
"985,373",282.139,"93,264",-0.273438,0.039063,-0.500000
"985,388",282.139,"93,270",-0.273438,0.085938,-0.484375
"985,404",282.139,"93,258",-0.312500,0.109375,-0.484375
"985,419",282.144,"93,284",-0.304688,0.062500,-0.507813
"985,435",282.133,"93,291",-0.328125,0.085938,-0.468750
"985,450",282.139,"93,288",-0.296875,0.078125,-0.484375
"985,466",282.139,"93,271",-0.304688,0.085938,-0.500000
"985,481",282.139,"93,264",-0.375000,0.070313,-0.468750
"985,496",282.144,"93,284",-0.328125,0.093750,-0.500000
"985,512",282.139,"93,266",-0.296875,0.117188,-0.515625
"985,527",282.133,"93,280",-0.281250,0.093750,-0.476563
"985,543",282.133,"93,263",-0.335938,0.109375,-0.492188
"985,558",282.139,"93,265",-0.382813,0.085938,-0.546875
"985,574",282.128,"93,273",-0.382813,0.117188,-0.523438
"985,589",282.139,"93,275",-0.359375,0.078125,-0.515625
"985,605",282.139,"93,265",-0.390625,0.070313,-0.507813
"985,620",282.139,"93,266",-0.390625,0.046875,-0.507813
"985,635",282.144,"93,255",-0.390625,0.085938,-0.523438
"985,651",282.133,"93,262",-0.375000,0.101563,-0.500000
"985,666",282.144,"93,266",-0.359375,0.109375,-0.484375
"985,682",282.128,"93,273",-0.406250,0.093750,-0.492188
"985,697",282.133,"93,258",-0.398438,0.046875,-0.500000
"985,713",282.139,"93,271",-0.421875,0.085938,-0.484375
"985,728",282.133,"93,258",-0.406250,0.085938,-0.523438
"985,744",282.139,"93,253",-0.398438,0.070313,-0.507813
"985,759",282.133,"93,263",-0.421875,0.062500,-0.468750
"985,775",282.139,"93,254",-0.429688,0.101563,-0.492188
"985,790",282.139,"93,248",-0.437500,0.054688,-0.546875
"985,805",282.139,"93,236",-0.453125,0.078125,-0.492188
"985,821",282.139,"93,265",-0.414063,0.054688,-0.554688
"985,836",282.139,"93,253",-0.484375,0.054688,-0.546875
"985,852",282.139,"93,253",-0.414063,0.101563,-0.546875
"985,867",282.144,"93,250",-0.429688,0.078125,-0.460938
"985,883",282.144,"93,255",-0.437500,0.070313,-0.507813
"985,898",282.139,"93,236",-0.429688,0.117188,-0.523438
"985,914",282.139,"93,258",-0.437500,0.070313,-0.515625
"985,929",282.139,"93,253",-0.476563,0.070313,-0.492188
"985,944",282.144,"93,255",-0.398438,0.078125,-0.539063
"985,960",282.139,"93,237",-0.500000,0.070313,-0.507813
"985,975",282.139,"93,236",-0.421875,0.093750,-0.507813
"985,991",282.139,"93,254",-0.453125,0.085938,-0.515625
"986,006",282.144,"93,273",-0.476563,0.101563,-0.507813
"986,022",282.139,"93,260",-0.445313,0.085938,-0.531250
"986,037",282.144,"93,266",-0.429688,0.085938,-0.515625
"986,053",282.139,"93,242",-0.406250,0.085938,-0.531250
"986,068",282.139,"93,247",-0.398438,0.085938,-0.593750
"986,083",282.150,"93,262",-0.390625,0.101563,-0.554688
"986,099",282.139,"93,237",-0.414063,0.109375,-0.562500
"986,114",282.139,"93,241",-0.429688,0.070313,-0.578125
"986,130",282.150,"93,257",-0.507813,0.015625,-0.265625
"986,145",282.144,"93,142",23.554688,26.453125,255.968750
"986,161",282.144,"93,232",-1.773438,1.367188,-0.351563
"986,176",282.139,"93,230",0.640625,-2.921875,2.531250
"986,192",282.150,"93,240",-0.828125,-0.156250,-0.554688
"986,207",282.144,"93,232",-0.656250,-1.593750,-4.507813
"986,222",282.144,"93,244",-0.210938,0.156250,-0.367188
"986,238",282.144,"93,250",0.351563,-0.265625,-0.875000
"986,253",282.139,"93,231",-0.171875,-0.015625,-0.421875
"986,269",282.144,"93,250",0.023438,0.156250,-0.750000
"986,284",282.150,"93,229",0.164063,-0.226563,-1.125000
"986,300",282.144,"93,239",-0.312500,0.039063,-0.898438
"986,315",282.150,"93,251",0.328125,-0.007813,-0.992188
"986,331",282.144,"93,232",0.218750,-0.210938,-0.773438
"986,346",282.139,"93,230",-0.093750,-0.070313,-1.101563
"986,362",282.144,"93,227",0.039063,-0.062500,-0.601563
"986,377",282.144,"93,244",-0.375000,-0.132813,-1.578125
"986,392",282.144,"93,227",-0.062500,-0.242188,-0.890625
"986,408",282.144,"93,233",0.031250,-0.460938,-1.398438
"986,423",282.133,"93,246",-0.226563,-0.085938,-0.625000
"986,439",282.139,"93,231",-0.015625,-0.351563,-1.132813
"986,454",282.144,"93,244",-0.109375,-0.156250,-0.882813
"986,470",282.144,"93,238",-0.125000,-0.031250,-1.000000
"986,485",282.139,"93,237",0.093750,-0.195313,-1.296875
"986,501",282.139,"93,236",-0.328125,-0.640625,-2.656250
"986,516",282.139,"93,249",0.062500,-0.257813,-2.531250
"986,531",282.139,"93,264",0.351563,-0.992188,-3.203125
"986,547",282.139,"93,231",0.140625,-0.242188,-2.421875
"986,562",282.139,"93,236",-0.117188,0.039063,-0.585938
"986,578",282.139,"93,236",-0.125000,-0.031250,-0.812500
"986,593",282.133,"93,212",0.015625,-0.031250,-0.789063
"986,609",282.139,"93,253",0.015625,0.039063,-1.023438
"986,624",282.139,"93,236",-0.148438,-0.062500,-1.101563
"986,640",282.139,"93,236",-0.164063,0.015625,-0.906250
"986,655",282.139,"93,231",-0.046875,-0.007813,-1.250000
"986,670",282.139,"93,258",3.273438,-0.601563,-12.179688
"986,686",282.139,"93,236",1.859375,-0.945313,-17.226563
"986,701",282.139,"93,236",-0.179688,-0.437500,-3.046875
"986,717",282.133,"93,252",-0.437500,-0.140625,-6.703125
"986,732",282.133,"93,234",-0.625000,-0.515625,-2.304688
"986,748",282.139,"93,242",-0.460938,-0.148438,-1.625000
"986,763",282.128,"93,222",-0.289063,-0.078125,-1.710938
"986,779",282.133,"93,234",2.984375,-3.085938,-10.531250
"986,794",282.133,"93,234",2.132813,-1.742188,-9.328125
"986,809",282.139,"93,247",24.421875,-0.703125,-98.656250
"986,825",282.139,"93,237",12.726563,12.031250,-156.273438
"986,840",282.133,"93,228",-1.289063,-1.437500,-27.148438
"986,856",282.139,"93,230",-1.273438,-1.054688,8.429688
"986,871",282.133,"93,218",-2.179688,-1.882813,0.187500
"986,887",282.133,"93,228",-2.156250,-2.609375,-2.578125
"986,902",282.139,"93,253",-2.593750,-2.054688,-0.039063
"986,918",282.133,"93,257",-3.546875,-1.359375,-0.320313
"986,933",282.139,"93,258",-2.726563,-2.609375,-0.140625
"986,949",282.133,"93,194",-2.929688,-3.273438,-0.203125
"986,964",282.133,"93,183",-2.015625,-4.984375,-0.593750
"986,979",282.128,"93,209",-2.539063,-4.703125,-0.617188
"986,995",282.133,"93,223",-1.843750,-5.218750,-0.835938
"987,010",282.139,"93,218",-0.093750,-6.156250,-1.343750
"987,026",282.128,"93,216",-0.187500,-7.500000,-1.867188
"987,041",282.133,"93,223",0.828125,-9.375000,-2.804688
"987,057",282.128,"93,239",1.312500,-10.492188,-3.421875
"987,072",282.128,"93,232",1.593750,-12.000000,-3.968750
"987,088",282.128,"93,239",4.359375,-8.132813,-2.703125
"987,103",282.128,"93,227",2.820313,-8.648438,-2.335938
"987,118",282.133,"93,240",4.023438,-6.421875,-1.726563
"987,134",282.133,"93,245",4.234375,-6.039063,-1.664063
"987,149",282.128,"93,256",4.820313,-6.601563,-2.078125
"987,165",282.128,"93,250",3.921875,-4.445313,-1.343750
"987,180",282.128,"93,255",7.601563,-5.593750,-2.765625
"987,196",282.133,"93,269",8.359375,-3.210938,-2.687500
"987,211",282.128,"93,278",7.718750,-1.367188,-2.617188
"987,227",282.133,"93,246",6.484375,0.039063,-2.460938
"987,242",282.133,"93,251",4.171875,1.882813,-2.148438
"987,257",282.133,"93,257",3.500000,2.132813,-2.132813
"987,273",282.133,"93,291",1.328125,3.140625,-1.601563
"987,288",282.128,"93,296",0.492188,3.265625,-1.570313
"987,306",282.133,"93,348",-1.070313,4.671875,-1.945313
"987,322",282.133,"93,365",1.257813,-1.937500,0.468750
"987,338",282.128,"93,375",-1.843750,2.968750,-1.703125
"987,353",282.133,"93,365",-3.617188,2.789063,-0.992188
"987,369",282.128,"93,347",-4.617188,2.460938,-1.132813
"987,384",282.133,"93,343",-6.507813,2.960938,-1.773438
"987,399",282.128,"93,319",-9.437500,3.390625,-2.789063
"987,415",282.133,"93,326",-9.734375,3.007813,-2.929688
"987,430",282.128,"93,307",-10.531250,1.562500,-3.335938
"987,446",282.128,"93,307",-8.070313,0.632813,-2.421875
"987,461",282.128,"93,307",-7.890625,-0.937500,-2.164063
"987,477",282.128,"93,302",-7.343750,-1.578125,-1.835938
"987,492",282.128,"93,302",-7.265625,-1.265625,-1.671875
"987,508",282.133,"93,308",-8.750000,-2.617188,-2.648438
"987,523",282.128,"93,296",-11.601563,-4.359375,-4.484375
"987,539",282.133,"93,308",-17.632813,-9.007813,-9.296875
"987,554",282.122,"93,294",-17.039063,-9.054688,-9.351563
"987,569",282.128,"93,329",-10.960938,-4.968750,-5.898438
"987,585",282.128,"93,312",-7.984375,-2.945313,-4.882813
"987,600",282.128,"93,318",-9.671875,-2.476563,-6.039063
"987,616",282.128,"93,313",-10.875000,-2.015625,-5.875000
"987,631",282.128,"93,306",-8.882813,-1.789063,-4.796875
"987,647",282.122,"93,339",-7.250000,-2.492188,-5.765625
"987,662",282.122,"93,345",-3.804688,-2.125000,-4.570313
"987,678",282.128,"93,358",0.015625,-2.484375,-4.296875
"987,693",282.122,"93,339",3.078125,-3.281250,-4.375000
"987,708",282.122,"93,345",5.000000,-4.664063,-4.859375
"987,724",282.128,"93,357",6.382813,-5.500000,-4.375000
"987,739",282.128,"93,357",8.484375,-6.250000,-5.671875
"987,755",282.122,"93,356",10.898438,-7.429688,-6.367188
"987,770",282.122,"93,362",12.273438,-7.914063,-6.523438
"987,786",282.128,"93,351",12.734375,-7.054688,-6.726563
"987,801",282.122,"93,367",13.257813,-5.929688,-7.179688
"987,817",282.122,"93,350",12.953125,-5.242188,-7.273438
"987,832",282.122,"93,351",11.460938,-4.015625,-6.757813
"987,847",282.111,"93,376",9.929688,-2.609375,-6.078125
